OSEBuildingID,DataYear,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,SiteEUI(kBtu/sf),SiteEnergyUse(kBtu),SteamUse(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,TotalGHGEmissions,GHGEmissionsIntensity,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,Latitude,Longitude
26922.0,2016.0,1976.0,1.0,3.0,33448.0,0.0,29.89999962,998633.5,0.0,0.0,0.21,6.96,0.21,NonResidential,Residence Hall,4,NORTHEAST,47.66238,-122.30801
26924.0,2016.0,2005.0,1.0,2.0,29508.0,7120.0,99.19999695,2217620.0,0.0,1425680.0,2.75,81.24,2.75,Nonresidential COS,Mixed Use Property,2,EAST,47.60153,-122.31986
26930.0,2016.0,1987.0,1.0,2.0,74840.0,0.0,110.5,8268496.5,0.0,4157454.0,3.33,249.46,3.33,NonResidential,Senior Care Community,3,CENTRAL,47.60133,-122.31088
26933.0,2016.0,1913.0,1.0,3.0,20992.0,0.0,80.09999847,2473302.0,0.0,1896410.0,4.99,104.74,4.99,Nonresidential COS,Other,3,CENTRAL,47.60133,-122.31088
26939.0,2016.0,1925.0,1.0,2.0,22344.0,0.0,68.09999847,1522596.75,0.0,967011.0,2.47,55.23,2.47,NonResidential,K-12 School,3,CENTRAL,47.6032,-122.30596
26956.0,2016.0,1921.0,1.0,3.0,31900.0,0.0,94.80000305,2466100.0,0.0,1712387.0,3.02,96.2,3.02,NonResidential,University,3,EAST,47.62531,-122.32303
26961.0,2016.0,1950.0,1.0,2.0,29417.0,0.0,54.90000153,1631479.125,0.0,972539.0,1.91,56.25,1.91,Nonresidential COS,Other,6,BALLARD,47.68475,-122.38257
26973.0,2016.0,1909.0,1.0,3.0,49299.0,0.0,89.19999695,4729846.5,0.0,0.0,0.19,9.23,0.19,NonResidential,Mixed Use Property,2,DOWNTOWN,47.59737,-122.32487
26986.0,2016.0,1997.0,1.0,1.0,31841.0,0.0,412.7000122,13140574.0,0.0,6775259.0,12.69,404.21,12.69,NonResidential,Supermarket / Grocery Store,1,SOUTHWEST,47.58217,-122.38479
26994.0,2016.0,1988.0,1.0,2.0,21036.0,0.0,130.1000061,2735811.5,0.0,1284891.0,3.73,78.36,3.73,NonResidential,Mixed Use Property,3,EAST,47.627,-122.29153
26997.0,2016.0,1999.0,1.0,2.0,32928.0,0.0,172.1000061,5652231.0,0.0,0.0,1.2,39.4,1.2,NonResidential,Mixed Use Property,4,NORTHEAST,47.66272,-122.31798
27007.0,2016.0,1954.0,1.0,2.0,20039.0,0.0,5.199999809,104722.2969,0.0,0.0,0.04,0.73,0.04,NonResidential,Worship Facility,4,NORTHEAST,47.66146,-122.2788
27008.0,2016.0,1928.0,1.0,2.0,54943.0,0.0,37.70000076,2155390.25,0.0,1489754.0,1.52,83.76,1.52,SPS-District K-12,K-12 School,4,NORTHEAST,47.6622,-122.27796
27013.0,2016.0,1960.0,1.0,1.0,44476.0,0.0,33.20000076,1368120.5,0.0,437016.0,0.67,29.7,0.67,NonResidential,Warehouse,2,GREATER DUWAMISH,47.54761,-122.32759
27016.0,2016.0,1969.0,1.0,1.0,35017.0,0.0,43.20000076,1295485.25,0.0,390854.0,0.77,27.06,0.77,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.54494,-122.32543
27020.0,2016.0,1950.0,1.0,3.0,29084.0,0.0,62.79999924,1632498.625,0.0,1071834.0,2.09,60.83,2.09,NonResidential,Residence Hall,4,NORTHEAST,47.66281,-122.30819
27080.0,2016.0,1963.0,1.0,2.0,22952.0,0.0,20.5,470666.6875,0.0,346789.0,0.84,19.28,0.84,NonResidential,Worship Facility,3,SOUTHEAST,47.58671,-122.30201
27117.0,2016.0,1976.0,1.0,1.0,21040.0,0.0,28.10000038,592088.125,0.0,325273.0,0.91,19.14,0.91,NonResidential,Warehouse,2,GREATER DUWAMISH,47.54443,-122.32688
27122.0,2016.0,1951.0,1.0,2.0,28032.0,0.0,44.0,1321065.0,0.0,810529.0,1.66,46.61,1.66,NonResidential,Warehouse,2,GREATER DUWAMISH,47.54491,-122.32758
27131.0,2016.0,1974.0,1.0,1.0,25620.0,0.0,21.5,550324.1875,0.0,360375.0,0.8,20.46,0.8,NonResidential,Distribution Center,2,GREATER DUWAMISH,47.54333,-122.32792
27141.0,2016.0,1992.0,1.0,3.0,33238.0,0.0,49.09999847,1632472.0,0.0,0.0,0.34,11.38,0.34,NonResidential,Warehouse,2,DOWNTOWN,47.59775,-122.32219
27142.0,2016.0,1912.0,1.0,4.0,27800.0,0.0,106.5,1181428.75,0.0,652969.0,1.38,38.36,1.38,NonResidential,K-12 School,3,EAST,47.60745,-122.32542
27145.0,2016.0,2000.0,1.0,6.0,706176.0,0.0,58.20000076,13270687.0,0.0,0.0,0.13,92.52,0.13,NonResidential,Large Office,7,DOWNTOWN,47.60331,-122.33389
27162.0,2016.0,1998.0,1.0,1.0,33706.0,0.0,273.7000122,8687690.0,0.0,3159194.0,6.12,206.33,6.12,NonResidential,Supermarket / Grocery Store,1,SOUTHWEST,47.54427,-122.38609
27184.0,2016.0,1961.0,1.0,2.0,37600.0,0.0,57.79999924,2171751.5,0.0,1699502.0,2.49,93.55,2.49,NonResidential,Mixed Use Property,7,MAGNOLIA / QUEEN ANNE,47.65532,-122.37133
27205.0,2016.0,1954.0,1.0,1.0,42128.0,0.0,40.59999847,1709307.5,0.0,815770.0,1.18,49.55,1.18,SPS-District K-12,K-12 School,5,NORTHWEST,47.70597,-122.36113
27231.0,2016.0,1932.0,1.0,2.0,44753.0,0.0,35.20000076,1638691.625,0.0,1079824.0,1.37,61.25,1.37,SPS-District K-12,K-12 School,6,BALLARD,47.68644,-122.38905
27244.0,2016.0,1912.0,1.0,3.0,33708.0,0.0,23.29999924,786324.0,166488.4063,52750.0,0.58,19.61,0.58,NonResidential,Other,3,EAST,47.61314,-122.32262
27303.0,2016.0,1948.0,1.0,2.0,47237.0,0.0,125.5,5981430.0,0.0,0.0,0.88,41.7,0.88,NonResidential,Other,5,NORTH,47.73368,-122.31366
27365.0,2016.0,1989.0,1.0,2.0,57298.0,0.0,26.10000038,1586388.75,0.0,0.0,0.19,11.06,0.19,SPS-District K-12,K-12 School,6,BALLARD,47.67363,-122.39152
27378.0,2016.0,1997.0,1.0,1.0,76585.0,38585.0,335.5,13906080.0,0.0,5794050.0,4.76,364.27,4.76,NonResidential,Supermarket / Grocery Store,4,NORTHEAST,47.68217,-122.31675
27381.0,2016.0,1938.0,1.0,3.0,26373.0,0.0,36.59999847,964236.0,0.0,681758.0,1.45,38.18,1.45,NonResidential,Worship Facility,4,NORTHEAST,47.66295,-122.31494
27389.0,2016.0,1956.0,6.0,2.0,75868.0,0.0,47.5,3605749.75,0.0,0.0,0.33,25.14,0.33,NonResidential,Small- and Mid-Sized Office,3,CENTRAL,47.60207,-122.28481
27406.0,2016.0,1947.0,1.0,2.0,21656.0,0.0,74.30000305,1607972.25,0.0,881734.0,2.4,51.89,2.4,NonResidential,Mixed Use Property,3,EAST,47.62164,-122.31238
27455.0,2016.0,1921.0,1.0,3.0,23040.0,0.0,18.29999924,421430.0,0.0,0.0,0.13,2.94,0.13,Nonresidential COS,Distribution Center,7,MAGNOLIA / QUEEN ANNE,47.63319,-122.36294
27456.0,2016.0,1956.0,1.0,2.0,36771.0,0.0,156.3000031,5447076.5,0.0,0.0,1.03,37.97,1.03,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.63286,-122.36141
27482.0,2016.0,1977.0,1.0,1.0,24024.0,0.0,15.60000038,375773.5938,0.0,0.0,0.11,2.62,0.11,NonResidential,Warehouse,1,GREATER DUWAMISH,47.53104,-122.32784
27488.0,2016.0,1953.0,1.0,1.0,42420.0,0.0,22.79999924,965425.1875,0.0,491105.0,0.69,29.39,0.69,NonResidential,Warehouse,1,GREATER DUWAMISH,47.53326,-122.32579
27494.0,2016.0,1979.0,1.0,1.0,36982.0,0.0,10.10000038,374753.8125,0.0,92400.0,0.19,6.88,0.19,NonResidential,Distribution Center,1,GREATER DUWAMISH,47.53379,-122.33063
27504.0,2016.0,1964.0,1.0,2.0,23400.0,0.0,18.79999924,439266.9063,0.0,0.0,0.13,3.06,0.13,NonResidential,Warehouse,1,GREATER DUWAMISH,47.53651,-122.32954
27532.0,2016.0,1948.0,1.0,2.0,30720.0,0.0,57.79999924,1683064.25,0.0,1201017.0,2.19,67.15,2.19,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.62518,-122.35317
27553.0,2016.0,1972.0,1.0,1.0,23232.0,0.0,5.5,127374.0,0.0,0.0,0.04,0.89,0.04,NonResidential,Warehouse,2,GREATER DUWAMISH,47.56626,-122.3244
27554.0,2016.0,1974.0,1.0,1.0,35046.0,0.0,32.70000076,1063269.125,0.0,221905.0,0.5,17.65,0.5,NonResidential,Warehouse,2,GREATER DUWAMISH,47.56501,-122.3248
27561.0,2016.0,1961.0,1.0,1.0,25577.0,0.0,35.0,895784.6875,0.0,172117.0,0.55,14.19,0.55,NonResidential,Refrigerated Warehouse,2,GREATER DUWAMISH,47.56477,-122.32628
27562.0,2016.0,1974.0,1.0,1.0,43380.0,0.0,9.5,405062.0,0.0,0.0,0.07,2.82,0.07,NonResidential,Warehouse,2,GREATER DUWAMISH,47.56448,-122.32484
27567.0,2016.0,1995.0,1.0,3.0,20410.0,0.0,133.3000031,2720238.25,0.0,1276078.0,3.81,77.84,3.81,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.65576,-122.34208
27587.0,2016.0,1983.0,1.0,3.0,24696.0,6300.0,33.90000153,624125.625,0.0,0.0,0.18,4.35,0.18,NonResidential,Small- and Mid-Sized Office,5,NORTHWEST,47.70349,-122.33424
27597.0,2016.0,1956.0,1.0,1.0,45174.0,0.0,43.79999924,1980825.25,0.0,1193854.0,1.52,68.89,1.52,SPS-District K-12,K-12 School,5,NORTHWEST,47.71487,-122.32959
27598.0,2016.0,2002.0,1.0,1.0,24955.0,0.0,27.60000038,689803.0,0.0,369797.0,0.88,21.87,0.88,NonResidential,Worship Facility,5,NORTHWEST,47.71479,-122.32824
27668.0,2016.0,1991.0,1.0,3.0,34074.0,0.0,250.1000061,8521989.0,0.0,4918200.0,8.4,286.33,8.4,NonResidential,Other,3,CENTRAL,47.62342,-122.29688
27673.0,2016.0,2006.0,1.0,10.0,392552.0,22225.0,88.0,17457560.0,0.0,6542646.0,1.08,423.57,1.08,NonResidential,Hotel,7,DOWNTOWN,47.60505,-122.3361
27703.0,2016.0,1961.0,1.0,2.0,76475.0,0.0,23.10000038,1765813.625,0.0,1192573.0,0.88,67.33,0.88,NonResidential,Worship Facility,5,NORTH,47.71856,-122.32084
27704.0,2016.0,1988.0,1.0,2.0,32961.0,0.0,47.70000076,1573155.0,0.0,1126496.0,1.91,62.94,1.91,NonResidential,K-12 School,5,NORTH,47.71923,-122.32171
27721.0,2016.0,2004.0,1.0,1.0,27376.0,14570.0,84.59999847,1082920.125,0.0,414390.0,0.97,26.67,0.97,Nonresidential COS,Other,6,NORTHWEST,47.6875,-122.35496
27799.0,2016.0,1950.0,1.0,1.0,109794.0,0.0,30.0,3296526.25,0.0,2001759.0,1.05,115.34,1.05,Campus,K-12 School,3,CENTRAL,47.62291,-122.28879
27816.0,2016.0,1911.0,1.0,3.0,25200.0,0.0,49.29999924,1242666.25,0.0,961478.0,2.1,53.02,2.1,NonResidential,Other,3,CENTRAL,47.61796,-122.30847
27821.0,2016.0,1996.0,1.0,1.0,44755.0,0.0,245.1999969,11521140.0,0.0,5597529.0,7.57,338.58,7.57,NonResidential,Supermarket / Grocery Store,5,NORTH,47.70941,-122.31707
27825.0,2016.0,1907.0,1.0,2.0,22320.0,0.0,9.399999619,209644.9063,0.0,72359.0,0.22,4.8,0.22,NonResidential,Other,3,EAST,47.61340332,-122.3203506
27828.0,2016.0,1912.0,1.0,3.0,24000.0,0.0,38.79999924,932083.5,0.0,56079.0,0.38,9.09,0.38,NonResidential,Mixed Use Property,3,EAST,47.6139,-122.32034
27830.0,2016.0,1920.0,1.0,3.0,23422.0,0.0,115.4000015,2701872.0,0.0,2367580.0,5.47,128.07,5.47,NonResidential,Small- and Mid-Sized Office,3,EAST,47.61393,-122.31589
27833.0,2016.0,1975.0,5.0,2.0,38879.0,11328.0,86.69999695,3371659.75,0.0,114572.0,0.74,28.79,0.74,NonResidential,Other,3,EAST,47.61674,-122.31111
27838.0,2016.0,1998.0,1.0,5.0,53034.0,14625.0,92.30000305,3392129.0,0.0,1300504.0,1.58,83.65,1.58,NonResidential,Mixed Use Property,3,EAST,47.61554,-122.31098
27869.0,2016.0,1920.0,1.0,2.0,23040.0,0.0,3.5,79711.79688,0.0,6867.0,0.04,0.87,0.04,NonResidential,Warehouse,3,EAST,47.61481,-122.31536
27874.0,2016.0,1958.0,1.0,2.0,61880.0,0.0,9.600000381,595936.5,0.0,0.0,0.07,4.15,0.07,NonResidential,Warehouse,3,EAST,47.61469,-122.31596
27882.0,2016.0,1925.0,1.0,2.0,27938.0,0.0,37.90000153,1027394.313,0.0,3142.0,0.26,7.31,0.26,NonResidential,Small- and Mid-Sized Office,3,EAST,47.61556,-122.32048
27891.0,2016.0,1924.0,1.0,2.0,21600.0,0.0,38.40000153,1623657.0,0.0,0.0,0.52,11.32,0.52,NonResidential,Other,4,NORTHEAST,47.66386,-122.31715
27892.0,2016.0,1929.0,1.0,3.0,27908.0,0.0,92.69999695,2028125.625,0.0,1063700.0,2.27,63.22,2.27,Nonresidential COS,Other,4,NORTHEAST,47.66506,-122.31656
27901.0,2016.0,2000.0,1.0,2.0,30562.0,0.0,53.09999847,1622231.375,0.0,962781.0,1.82,55.73,1.82,Campus,K-12 School,3,CENTRAL,47.62291,-122.28879
27903.0,2016.0,2000.0,1.0,3.0,54969.0,0.0,67.69999695,3724098.25,0.0,289394.0,0.72,39.31,0.72,NonResidential,Retail Store,2,DOWNTOWN,47.59951,-122.32033
27922.0,2016.0,1951.0,1.0,2.0,36825.0,0.0,27.20000076,1755072.75,0.0,843310.0,1.39,51.14,1.39,NonResidential,K-12 School,3,CENTRAL,47.61395,-122.31253
27928.0,2016.0,1958.0,1.0,3.0,25834.0,0.0,65.19999695,2076289.625,0.0,857036.0,2.09,54.02,2.09,NonResidential,Small- and Mid-Sized Office,3,EAST,47.61546,-122.31195
27947.0,2016.0,1929.0,1.0,1.0,37700.0,0.0,66.69999695,3481727.5,0.0,2729901.0,3.98,150.23,3.98,NonResidential,Worship Facility,3,EAST,47.63193,-122.32126
27955.0,2016.0,1925.0,1.0,2.0,27273.0,0.0,46.09999847,1258619.125,0.0,822084.0,1.71,46.7,1.71,SPS-District K-12,K-12 School,3,EAST,47.64063,-122.30428
27969.0,2016.0,2004.0,1.0,6.0,97229.0,0.0,16.39999962,1021754.688,0.0,0.0,0.07,7.12,0.07,NonResidential,Mixed Use Property,3,CENTRAL,47.61608,-122.30967
27982.0,2016.0,1982.0,1.0,3.0,25111.0,0.0,43.20000076,954352.6875,0.0,397074.0,0.99,24.97,0.99,NonResidential,Small- and Mid-Sized Office,5,NORTHWEST,47.69898,-122.34162
28019.0,2016.0,1953.0,1.0,2.0,31805.0,0.0,51.59999847,1641667.0,0.0,1234288.0,2.15,68.39,2.15,NonResidential,Worship Facility,7,MAGNOLIA / QUEEN ANNE,47.64725,-122.39977
28020.0,2016.0,1953.0,1.0,1.0,20811.0,0.0,60.90000153,1267348.5,0.0,761553.0,2.11,43.97,2.11,NonResidential,K-12 School,7,MAGNOLIA / QUEEN ANNE,47.64725,-122.39977
28025.0,2016.0,1967.0,1.0,2.0,22058.0,0.0,99.69999695,1987334.75,0.0,1139608.0,3.01,66.43,3.01,Nonresidential COS,Warehouse,2,GREATER DUWAMISH,47.59393,-122.32211
28029.0,2016.0,1970.0,1.0,1.0,22890.0,0.0,215.8999939,10005787.0,0.0,1083771.0,5.23,119.76,5.23,NonResidential,Refrigerated Warehouse,2,GREATER DUWAMISH,47.56268,-122.32364
28030.0,2016.0,1907.0,1.0,5.0,36000.0,0.0,30.89999962,1111293.75,0.0,764918.0,1.2,43.04,1.2,NonResidential,Other,2,GREATER DUWAMISH,47.56166,-122.3237
28033.0,2016.0,1971.0,1.0,1.0,28320.0,0.0,149.6000061,4236396.5,0.0,832772.0,2.4,67.96,2.4,NonResidential,Distribution Center,2,GREATER DUWAMISH,47.5616,-122.32603
28053.0,2016.0,1955.0,1.0,1.0,29079.0,0.0,29.60000038,861643.6875,0.0,350526.0,0.76,22.18,0.76,NonResidential,Worship Facility,4,NORTHEAST,47.67816,-122.28998
28066.0,2016.0,1982.0,1.0,3.0,28848.0,9616.0,37.79999924,726917.5,0.0,0.0,0.18,5.07,0.18,NonResidential,Small- and Mid-Sized Office,3,EAST,47.63441,-122.28061
28081.0,2016.0,1988.0,1.0,2.0,20535.0,0.0,84.19999695,1835804.0,0.0,561544.0,1.89,38.71,1.89,NonResidential,Small- and Mid-Sized Office,6,BALLARD,47.65564,-122.36191
28086.0,2016.0,1985.0,1.0,2.0,43025.0,0.0,218.3000031,9393108.0,0.0,4128638.0,5.95,255.97,5.95,NonResidential,Laboratory,7,MAGNOLIA / QUEEN ANNE,47.65223,-122.36147
28476.0,2016.0,1965.0,1.0,1.0,30800.0,0.0,15.80000019,485971.0,0.0,0.0,0.11,3.39,0.11,NonResidential,Warehouse,2,GREATER DUWAMISH,47.54769,-122.3251
29170.0,2016.0,1900.0,1.0,3.0,22168.0,0.0,80.5,1784385.25,0.0,801910.0,2.23,49.44,2.23,NonResidential,Mixed Use Property,3,EAST,47.59901628,-122.3315077
29214.0,2016.0,1922.0,1.0,1.0,37400.0,0.0,24.70000076,924192.6875,0.0,29453.0,0.21,7.8,0.21,NonResidential,Warehouse,2,GREATER DUWAMISH,47.59416,-122.3267
29550.0,2016.0,2000.0,1.0,11.0,268130.0,0.0,56.0,15026352.0,0.0,45567.0,0.4,106.86,0.4,NonResidential,Large Office,2,DOWNTOWN,47.59666,-122.32768
29551.0,2016.0,2000.0,1.0,11.0,68452.0,0.0,55.29999924,3782378.25,0.0,0.0,0.39,26.37,0.39,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.59706,-122.32813
29552.0,2016.0,2000.0,1.0,11.0,273185.0,0.0,52.20000076,14709151.0,0.0,0.0,0.38,102.54,0.38,NonResidential,Large Office,2,DOWNTOWN,47.59634,-122.32807
29612.0,2016.0,1924.0,1.0,3.0,97500.0,0.0,38.29999924,3736960.0,0.0,2826262.0,1.6,156.45,1.6,NonResidential,K-12 School,4,NORTHEAST,47.66368,-122.27324
29788.0,2016.0,1982.0,1.0,5.0,54015.0,0.0,55.90000153,3020001.5,0.0,0.0,0.39,21.05,0.39,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.62495,-122.36036
32429.0,2016.0,1985.0,1.0,13.0,42000.0,0.0,148.0,7798464.0,2513519.25,933062.0,6.52,273.91,6.52,NonResidential,Restaurant,7,DOWNTOWN,47.60805,-122.33978
33289.0,2016.0,1982.0,1.0,24.0,119701.0,0.0,70.0,8382140.5,0.0,0.0,0.49,58.44,0.49,NonResidential,Large Office,7,DOWNTOWN,47.61706,-122.35141
33408.0,2016.0,1965.0,1.0,1.0,24697.0,0.0,64.69999695,1295685.75,0.0,436677.0,1.18,29.18,1.18,Nonresidential COS,Other,5,NORTH,47.71986,-122.29809
33527.0,2016.0,2013.0,2.0,1.0,57468.0,0.0,52.29999924,3543985.5,0.0,1410803.0,1.56,89.8,1.56,NonResidential,University,3,CENTRAL,47.59677,-122.30172
33548.0,2016.0,2006.0,1.0,5.0,84000.0,0.0,144.5,12184124.0,0.0,7737596.0,5.26,441.94,5.26,NonResidential,University,3,EAST,47.61808,-122.32175
34348.0,2016.0,1991.0,1.0,3.0,103000.0,0.0,50.59999847,5214621.5,0.0,971477.0,0.79,81.18,0.79,NonResidential,Retail Store,7,DOWNTOWN,47.6087,-122.33884
34891.0,2016.0,2008.0,1.0,1.0,37864.0,0.0,212.0,8025696.0,0.0,2618093.0,4.67,176.75,4.67,NonResidential,Supermarket / Grocery Store,1,SOUTHWEST,47.56137,-122.38524
34908.0,2016.0,1950.0,1.0,2.0,66497.0,0.0,139.6999969,9290214.0,0.0,157203.0,1.08,72.02,1.08,NonResidential,Supermarket / Grocery Store,3,EAST,47.62256,-122.32092
35391.0,2016.0,2006.0,1.0,4.0,34010.0,0.0,92.69999695,3560614.25,0.0,0.0,0.73,24.82,0.73,NonResidential,Retail Store,7,MAGNOLIA / QUEEN ANNE,47.62473,-122.34727
35392.0,2016.0,2006.0,1.0,4.0,45980.0,0.0,180.6000061,8305255.0,0.0,2936020.0,4.21,193.36,4.21,NonResidential,Supermarket / Grocery Store,7,MAGNOLIA / QUEEN ANNE,47.62473,-122.34727
36034.0,2016.0,1996.0,1.0,3.0,45743.0,0.0,117.4000015,5313217.0,0.0,1005772.0,1.82,83.45,1.82,NonResidential,Retail Store,3,EAST,47.61378771,-122.3214255
36587.0,2016.0,1991.0,1.0,1.0,45000.0,0.0,77.90000153,3505497.0,0.0,2453853.0,3.06,137.66,3.06,NonResidential,Other,3,CENTRAL,47.61674,-122.30207
37008.0,2016.0,1999.0,1.0,6.0,333698.0,0.0,41.09999847,13730204.0,0.0,4328267.0,0.89,295.42,0.89,NonResidential,Other,2,GREATER DUWAMISH,47.59544,-122.33159
37248.0,2016.0,1904.0,1.0,4.0,72859.0,0.0,20.60000038,1498457.875,0.0,42973.0,0.17,12.43,0.17,NonResidential,Warehouse,2,GREATER DUWAMISH,47.55066,-122.31787
39332.0,2016.0,2009.0,1.0,2.0,138705.0,0.0,35.79999924,4959298.0,0.0,1954902.0,0.9,124.77,0.9,SPS-District K-12,K-12 School,2,SOUTHEAST,47.52374,-122.27201
40008.0,2016.0,2004.0,1.0,3.0,21947.0,0.0,57.79999924,1554599.25,0.0,585008.0,1.72,37.83,1.72,NonResidential,Mixed Use Property,2,GREATER DUWAMISH,47.5823,-122.32937
40028.0,2016.0,1940.0,1.0,1.0,384772.0,0.0,36.70000076,15206762.0,0.0,6191888.0,1.02,391.7,1.02,NonResidential,Warehouse,4,NORTHEAST,47.68454,-122.26235
40031.0,2016.0,1960.0,1.0,1.0,30287.0,0.0,78.19999695,2193115.0,0.0,377710.0,1.08,32.72,1.08,NonResidential,Medical Office,4,NORTHEAST,47.6824,-122.26223
40034.0,2016.0,1960.0,1.0,1.0,21931.0,0.0,124.0,3947209.25,0.0,2548619.0,6.62,145.11,6.62,NonResidential,Small- and Mid-Sized Office,4,NORTHEAST,47.68254,-122.26299
40067.0,2016.0,1985.0,1.0,6.0,73102.0,0.0,46.5,4307238.5,0.0,0.0,0.41,30.03,0.41,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60148,-122.33379
40348.0,2016.0,1916.0,1.0,2.0,140823.0,59401.0,19.70000076,2762846.0,0.0,207907.0,0.2,28.85,0.2,NonResidential,Mixed Use Property,3,EAST,47.62256,-122.32092
40447.0,2016.0,1966.0,5.0,1.0,87458.0,0.0,96.90000153,8475238.0,0.0,4584911.0,3.09,270.63,3.09,Nonresidential COS,Mixed Use Property,2,GREATER DUWAMISH,47.57918,-122.32075
41928.0,2016.0,2011.0,1.0,1.0,51400.0,0.0,225.6999969,11702959.0,0.0,4813790.0,5.91,303.69,5.91,NonResidential,Supermarket / Grocery Store,5,NORTH,47.71864,-122.312
42069.0,2016.0,1993.0,1.0,1.0,26263.0,0.0,62.20000076,1634669.375,0.0,0.0,0.43,11.4,0.43,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.64779,-122.33352
43948.0,2016.0,1906.0,1.0,2.0,39212.0,0.0,1.799999952,72370.39844,0.0,0.0,0.01,0.5,0.01,Nonresidential COS,Other,2,GREATER DUWAMISH,47.54277,-122.31626
45287.0,2016.0,1968.0,1.0,1.0,21400.0,0.0,249.3000031,5170809.5,0.0,2656210.0,7.41,158.6,7.41,Nonresidential COS,Other,3,CENTRAL,47.60668,-122.30242
45927.0,2016.0,2000.0,1.0,8.0,178000.0,0.0,292.2000122,53166156.0,31030194.0,0.0,14.32,2549.47,14.32,NonResidential,Laboratory,3,EAST,47.60427,-122.32311
48287.0,2016.0,2005.0,1.0,4.0,162157.0,0.0,251.6000061,40613740.0,0.0,5502867.0,3.31,537.03,3.31,NonResidential,Large Office,2,GREATER DUWAMISH,47.5735,-122.32239
49687.0,2016.0,2003.0,1.0,4.0,33997.0,0.0,262.6000061,8926736.0,0.0,702110.0,2.78,94.63,2.78,NonResidential,Supermarket / Grocery Store,7,MAGNOLIA / QUEEN ANNE,47.6239,-122.35756
49695.0,2016.0,2012.0,1.0,11.0,526423.0,0.0,42.79999924,17463744.0,0.0,898308.0,0.31,163.19,0.31,NonResidential,Large Office,7,LAKE UNION,47.62037,-122.33627
49697.0,2016.0,1902.0,1.0,6.0,74211.0,0.0,21.5,1357119.875,0.0,0.0,0.13,9.46,0.13,NonResidential,Mixed Use Property,7,DOWNTOWN,47.60121,-122.33518
49699.0,2016.0,1988.0,1.0,2.0,45700.0,0.0,5.300000191,1544193.75,0.0,102600.0,0.34,15.5,0.34,NonResidential,Warehouse,2,SOUTHEAST,47.51098,-122.27817
49703.0,2016.0,1952.0,1.0,1.0,116101.0,0.0,0.0,0.0,0.0,4993620.0,2.28,265.21,2.28,SPS-District K-12,K-12 School,7,MAGNOLIA / QUEEN ANNE,47.64342,-122.3997
49705.0,2016.0,1929.0,8.0,1.0,502030.0,0.0,32.70000076,18470340.0,0.0,9110455.0,1.09,549.11,1.09,Nonresidential COS,Other,4,NORTHEAST,47.68212,-122.2633
49709.0,2016.0,2012.0,1.0,2.0,53575.0,0.0,593.5999756,31803568.0,0.0,8630089.0,11.57,619.9,11.57,NonResidential,Other,5,NORTHWEST,47.71286,-122.33635
49712.0,2016.0,2012.0,1.0,6.0,157345.0,0.0,73.90000153,11624548.0,0.0,238969.0,0.59,92.07,0.59,NonResidential,Large Office,2,GREATER DUWAMISH,47.58995,-122.33472
49715.0,2016.0,2012.0,1.0,5.0,136758.0,0.0,30.29999924,6275367.5,0.0,2854748.0,1.28,175.46,1.28,NonResidential,Residence Hall,4,NORTHEAST,47.65642,-122.31475
49716.0,2016.0,2012.0,1.0,7.0,192259.0,0.0,44.90000153,8767617.0,0.0,2835888.0,1.0,191.97,1.0,NonResidential,Residence Hall,4,NORTHEAST,47.65599,-122.31385
49718.0,2016.0,2012.0,2.0,2.0,137138.0,0.0,39.5,5475367.0,0.0,0.0,0.28,38.17,0.28,Nonresidential COS,Other,1,GREATER DUWAMISH,47.53246,-122.33304
49725.0,2016.0,2012.0,1.0,7.0,267470.0,0.0,159.1999969,42584028.0,18547858.0,0.0,5.97,1597.56,5.97,NonResidential,Other,3,EAST,47.60989,-122.32659
49732.0,2016.0,2013.0,1.0,8.0,330000.0,0.0,239.1999969,57764408.0,0.0,30061325.0,5.42,1789.69,5.42,NonResidential,Hospital,4,NORTHEAST,47.66201,-122.28386
49737.0,2016.0,1918.0,1.0,3.0,43832.0,0.0,92.19999695,3886545.0,0.0,2542771.0,3.29,144.41,3.29,NonResidential,Retail Store,7,MAGNOLIA / QUEEN ANNE,47.62503,-122.35642
49738.0,2016.0,1987.0,1.0,6.0,146363.0,0.0,80.09999847,11730555.0,0.0,5292013.0,2.23,325.94,2.23,NonResidential,Other,1,SOUTHWEST,47.5596,-122.38459
49775.0,2016.0,2011.0,1.0,1.0,67263.0,0.0,218.5,14697487.0,0.0,5425036.0,5.24,352.77,5.24,NonResidential,Supermarket / Grocery Store,1,SOUTHWEST,47.57984,-122.38577
